Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary,Ancestors
4136707,263174002,Fracture of mandibular alveolar socket wall,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136706,263169005,Fracture of lateral wall of orbit,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136705,263165004,Fracture of zygomatic process,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136704,263159004,Partial fracture of maxillary alveolus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136703,263158007,Total fracture of maxillary alveolus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136702,263157002,Fracture of maxillary alveolar bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136701,263155005,Fracture of midfacial bones,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136700,263151001,"Fracture of upper jaw, closed",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136699,263149000,Cribriform plate fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136690,263114007,Fracture subluxation of patellofemoral joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136689,263113001,Fracture subluxation of knee joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136688,263098007,Fracture subluxation of shoulder joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136574,263096006,Fracture subluxation of symphysis pubis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136573,263094009,Fracture subluxation of joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136572,263089009,Fracture dislocation of knee joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136571,263083005,Fracture dislocation of perilunate joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136570,263082000,Fracture dislocation of lunate,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136569,263076003,Fracture dislocation of scapulothoracic joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136568,263075004,Fracture dislocation of acromioclavicular joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136567,263072001,Fracture dislocation of lumbar spine,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4136566,263070009,Hangman's fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135747,263226008,Subcapital fracture of neck of femur,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135745,263210007,Fracture of neck of fifth metacarpal,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135744,263209002,Fracture of base of fifth metacarpal,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135742,263201004,Dorsal Barton's fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135737,263179007,Fracture of transverse process of spine with spinal cord lesion,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135736,263177009,Bilateral fracture of condylar head and midline fracture of mandible,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135735,263168002,Fracture of medial wall of orbit,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135734,263166003,Fracture of palatal process,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135733,263162001,Comminuted fracture of maxillary alveolar bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135732,263154009,Fracture of frontonasoethmoidal complex with increased intercanthal distance,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135731,263153003,Fracture of frontonasoethmoidal complex,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135645,263117000,Fracture subluxation of interphalangeal joint of toe,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135644,263116009,Fracture subluxation of joint of foot,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135643,263111004,Fracture subluxation of thumb,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135642,263109008,Fracture subluxation of perilunate joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135641,263108000,Fracture subluxation of lunate,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135639,263106001,Fracture subluxation of midcarpal joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135638,263104003,Fracture subluxation of radiocarpal joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135637,263101006,Fracture subluxation of superior radioulnar joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135636,263100007,Fracture subluxation of elbow joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135635,263093003,Fracture dislocation of toe joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135634,263092008,Fracture dislocation of foot joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135633,263091001,Fracture dislocation of ankle joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135632,263090000,Fracture dislocation of patellofemoral joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135100,263086002,Fracture dislocation of thumb,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135099,263081007,Fracture dislocation of midcarpal joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135098,263080008,Fracture dislocation of radiocarpal joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135097,263073006,Fracture dislocation of joint of upper limb,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135096,263068000,Fracture dislocation of spine,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4135095,263067005,Fracture dislocation of symphysis pubis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134333,263241008,Tilleau fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134332,263239007,Open fracture of tibial condyles,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134331,263238004,Open fracture of tibial tuberosity,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134330,263237009,Closed fracture of tibial tuberosity,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134327,263221003,Fracture of ischial tuberosity,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134323,263200003,Volar Barton's fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134319,263173008,Comminuted fracture of mandibular alveolar bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134318,263171005,Fractured nasal bones,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134317,263164000,Fracture of zygoma,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134316,263161008,Fracture of maxillary alveolar socket wall,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134315,263160009,Fracture of maxillary tuberosity,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134314,263152008,Multiple face fractures,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134307,263115008,Fracture subluxation of ankle joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134306,263112006,Fracture subluxation of joint of lower limb,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134305,263103009,Fracture subluxation of distal radioulnar joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134304,263102004,Fracture subluxation of wrist,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134303,263099004,Fracture subluxation of acromioclavicular joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134189,263085003,Fracture dislocation of finger,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134188,263084004,Fracture dislocation of finger or thumb,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134187,263077007,Fracture dislocation of shoulder joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134186,263074000,Fracture dislocation of sternoclavicular joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134185,263066001,Fracture dislocation of sacroiliac joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4134184,263063009,Fracture dislocation of joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4133609,127285009,Fracture of lacrimal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4133608,127283002,Fracture of ethmoid bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4133011,127284008,Fracture of orbital plate of ethmoid bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4133010,127280004,Fracture of basilar portion of occipital bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4132428,127282007,Fracture of clivus of occipital bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4132427,127281000,Fracture of occipital condyle,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4129420,125872003,Fracture of sacrum,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4122189,287076006,Fracture malunion - pelvis and/or thigh,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4122188,287071001,Multiple fracture malunion,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4118909,288244006,Fracture malunion - upper arm,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4118017,287067004,Pathological fracture - hand,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4117701,287064006,Pathological fracture - shoulder,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4117238,202141001,Hill-Sachs lesion,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4117117,301033000,Fracture of inferior pubic ramus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4117116,301032005,Fracture of superior pubic ramus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4115182,287078007,Fracture malunion - ankle and/or foot,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4115181,287077002,Fracture malunion - lower leg,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4115180,287075005,Fracture malunion - hand,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4115179,287074009,Fracture malunion - forearm,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4115178,287073003,Fracture malunion - shoulder,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4115176,287070000,Pathological fracture - ankle and/or foot,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4115175,287063000,Pathological fractures - multiple,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4107370,30060003,Duverney's fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4106186,281941002,Three column fracture of lumbar vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4106184,281938006,Fracture of spinous process of lumbar vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4106183,281936005,Fracture of transverse process of lumbar vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4106182,281931000,Teardrop fracture of lumbar vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4106181,281930004,Three column fracture of thoracic vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4106180,281919002,Two column fracture of cervical vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4106179,281914007,Burst fracture of cervical vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4105252,281534000,Fracture of neck of fibula,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4105126,281530009,Fracture of ulnar styloid,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4105124,281516004,Transstyloid-perilunate fracture dislocation,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4105123,281513007,Transscaphoid-perilunate fracture dislocation,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4103202,28753006,Closed fracture of first cervical vertebra without spinal cord injury,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4103168,301034006,Fracture of greater trochanter,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4101922,25424007,Fracture of frontal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4101769,25427000,Multiple fractures of both lower limbs,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4097991,27094009,Skillern's fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4095418,262675006,Fractured hyoid bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4094536,26176009,Shepherd's fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4089512,18724009,Closed fracture of second metatarsal bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4086021,281940001,Two column fracture of lumbar vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4086020,281934008,Burst fracture of lumbar vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085898,281932007,Wedge fracture of lumbar vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085897,281929009,Two column fracture of thoracic vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085896,281927006,Fracture of lamina of thoracic vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085895,281926002,Fracture of transverse process of thoracic vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085894,281925003,Fracture of pedicle of thoracic vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085893,281924004,Burst fracture of thoracic vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085892,281920008,Three column fracture of cervical vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085891,281916009,Fracture of transverse process of cervical vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085890,281913001,Crush fracture of cervical vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085551,281533006,Fracture of head of fibula,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085546,281519006,Fracture subluxation of joint of upper limb,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085545,281518003,Volar transscaphoid-lunate fracture dislocation,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085544,281517008,Transstyloid-scaphoid-perilunate fracture dislocation,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085543,281515000,Transscaphoid-capitate-hamate-triquetral-perilunate fracture dislocation,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085377,281923005,Crush fracture of thoracic vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085376,281921007,Teardrop fracture of thoracic vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085251,281917000,Fracture of lamina of cervical vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085250,281912006,Wedge fracture of cervical vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085249,281911004,Teardrop fracture of cervical vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085248,281910003,Fracture of odontoid process,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085247,281908000,Fracture dislocation of cervicothoracic junction,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4085246,281907005,Fracture dislocation of thoracolumbar junction,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4084935,281469001,Shortened malunion of fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4084803,24212007,Closed fracture of intermediate cuneiform bone of foot,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4084432,281526006,Fracture of the medial humeral epicondyle,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4083824,281937001,Fracture of lamina of lumbar vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4083823,281935009,Fracture of pedicle of lumbar vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4083822,281933002,Crush fracture of lumbar vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4083821,281928001,Fracture of spinous process of thoracic vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4083820,281922000,Wedge fracture of thoracic vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4083819,281918005,Fracture of spinous process of cervical vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4083818,281915008,Fracture of pedicle of cervical vertebra,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4083817,281909008,Fracture dislocation of lumbosacral junction,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4083802,281843000,Fracture of tibial spine,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4083505,281602002,Avulsion of ligament with bony fragment,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4083375,281527002,Fracture of radial styloid,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4083374,281514001,Transscaphoid-capitate-perilunate fracture dislocation,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4082258,18276007,Open multiple fractures of both upper limbs,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4077752,18960007,Closed fracture of T7-T12 level with incomplete spinal cord lesion,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4071595,206213006,Fracture of femur due to birth trauma,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4070316,20596003,"Fracture of long bone, as birth trauma",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4069525,203452006,Osteoporosis with pathological fracture of cervical vertebrae,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4069524,203450003,Osteoporosis with pathological fracture of lumbar vertebrae,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4069314,203500008,Atrophic nonunion of fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4069306,203448006,Idiopathic osteoporosis with pathological fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4068851,20377001,Open fracture of C5-C7 level with incomplete spinal cord lesion,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4068577,21573009,Closed fracture of seventh cervical vertebra without spinal cord injury,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4068227,203503005,Rotational malunion of fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4068224,203499004,Hypertrophic nonunion of fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4068133,203451004,Osteoporosis with pathological fracture of thoracic vertebrae,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4067851,203502000,Angular malunion of fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4067768,203453001,Postmenopausal osteoporosis with pathological fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4067766,203449003,Fracture of bone in neoplastic disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4067765,203447001,Drug-induced osteoporosis with pathological fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4066639,1739001,Fracture of occipital bone,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4059163,16111009,Multiple fractures of upper limb with sternum,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4053654,125871005,Fracture of coccyx,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4051788,23283004,Open fracture of T1-T6 level with incomplete spinal cord lesion,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4050025,12412005,Open fracture of multiple bones of upper limbs,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4049762,15741007,Closed fracture of palate,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4049285,123618009,Closed reverse Colles' fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4048886,15701003,Open fracture of second cervical vertebra without spinal cord injury,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4048695,15724005,Fracture of vertebral column without spinal cord injury,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4048135,206215004,Fracture of skull due to birth trauma,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4047855,206214000,Fracture of tibia and/or fibula due to birth trauma,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4047854,206211008,Fracture of humerus due to birth trauma,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4047788,123972004,Reversed Colles' fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4047630,23020007,Open fracture of intermediate cuneiform bone of foot,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4047562,134421000,Pathological fracture due to metastatic bone disease,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4046953,122773008,Open fracture of lower epiphysis of humerus,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4046019,123619001,Open reverse Colles' fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4044387,23055009,Fracture of glenoid cavity AND neck of scapula,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4043407,23039002,Multiple fractures of upper limb with sternum AND ribs,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4039014,11782000,Closed fracture of second cervical vertebra without spinal cord injury,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4028985,13695006,Fracture of pubic rami,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4028680,13456001,Closed fracture of T1-T6 level with incomplete spinal cord lesion,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4028484,13498003,Closed fracture of multiple cervical vertebrae without spinal cord injury,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4027460,22802006,Closed pertrochanteric fracture,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018948,209405008,Open fracture subluxation of pelvis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018946,209397007,"Open fracture dislocation sternoclavicular joint, posterior",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018944,209392001,"Closed fracture dislocation sternoclavicular joint, posterior",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018943,209390009,Closed fracture dislocation of pelvis,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018362,209385006,Open fracture subluxation of multiple metatarsophalangeal joints,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018361,209375005,Closed fracture subluxation of interphalangeal joint of single toe,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018360,209366008,Open fracture dislocation of single metatarsophalangeal joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018359,209360002,Closed fracture dislocation of multiple metatarsophalangeal joints,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018358,209358004,Closed fracture dislocation of single metatarsophalangeal joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018357,209357009,Closed fracture dislocation of tarsometatarsal joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018355,209346004,Closed fracture subluxation of patellofemoral joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018354,209344001,Closed fracture dislocation of patellofemoral joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018353,209340005,Closed fracture dislocation of knee joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018352,209339008,Fracture dislocation or subluxation knee,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018351,209337005,Closed fracture subluxation of hip joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018350,209333009,Open fracture subluxation of multiple digits,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018349,209315003,Open fracture dislocation of proximal interphalangeal joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018348,209314004,Open fracture dislocation of distal interphalangeal joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018345,209309003,Closed fracture dislocation multiple digits,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018229,209295001,Open fracture subluxation midcarpal,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018228,209294002,Open fracture subluxation radiocarpal joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018226,209290006,Closed fracture subluxation perilunate transscaphoid,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018225,209283001,Closed fracture subluxation of the wrist,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018224,209281004,Open fracture dislocation perilunate transscaphoid,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018222,209267001,Closed fracture dislocation midcarpal,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018221,209264008,Closed fracture dislocation of wrist,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018219,209262007,Open fracture subluxation superior radioulnar joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018218,209259009,Closed fracture subluxation superior radioulnar joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018217,209258001,Closed fracture subluxation elbow joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018216,209249008,Open fracture subluxation of acromioclavicular joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018215,209248000,Open fracture subluxation shoulder joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018214,209246001,Closed fracture subluxation acromioclavicular joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4018213,209238002,Closed fracture dislocation shoulder joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017796,209402006,"Closed fracture subluxation sternoclavicular joint, posterior",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017794,209394000,Open fracture dislocation of sternum,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017793,209380001,Open fracture subluxation of subtalar joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017791,209374009,Closed fracture subluxation of single metatarsophalangeal joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017790,209372008,Closed fracture subluxation of midtarsal joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017678,209368009,Open fracture dislocation of multiple metatarsophalangeal joints,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017677,209367004,Open fracture dislocation of interphalangeal joint of single toe,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017676,209365007,Open fracture dislocation of tarsometatarsal joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017675,209362005,Open fracture dislocation of foot,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017674,209359007,Closed fracture dislocation of interphalangeal joint of single toe,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017673,209354002,Closed fracture dislocation foot,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017672,209352003,Open fracture subluxation of ankle joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017671,209343007,Open fracture subluxation of knee joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017670,209342002,Closed fracture subluxation of knee joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017666,209310008,Open fracture dislocation digit,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017664,209302007,Closed fracture dislocation digit,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017663,209292003,Open fracture subluxation of the wrist,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017662,209287000,Closed fracture subluxation of carpometacarpal joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017661,209286009,Closed fracture subluxation midcarpal,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017659,209276008,Open fracture dislocation radiocarpal joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017658,209274006,Open fracture dislocation of distal radioulnar joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017657,209271003,Closed fracture dislocation perilunate transscaphoid,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017656,209266005,Closed fracture dislocation radiocarpal joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017655,209265009,Closed fracture dislocation distal radioulnar joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017654,209257006,Closed fracture subluxation elbow,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017653,209253005,Closed fracture dislocation superior radioulnar joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4017652,209243009,Open fracture dislocation acromioclavicular joint,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4016132,208731002,Multiple fractures of femur,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4016131,208719004,Fracture of great toe,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4016130,208715005,"Open fracture proximal phalanx, toe",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4016129,208713003,"Closed fracture multiple phalanges, toe",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4016128,208704000,"Open tarsal fractures, multiple",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4016127,208700009,Open fracture metatarsal shaft,Clinical Finding,Standard,0,0,Condition,SNOMED,1
4016126,208692004,"Closed tarsal fractures, multiple",Clinical Finding,Standard,0,0,Condition,SNOMED,1
4016125,208691006,"Closed fracture metatarsal, multiple",Clinical Finding,Standard,0,0,Condition,SNOMED,1
