Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary,Ancestors
41184743,OMOP2382705,prednisolone 25 MG/ML Injectable Suspension [Ultracorten] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184744,OMOP2382706,prednisolone 25 MG/ML Injectable Suspension [Solu Decortin H] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184746,OMOP2382708,prednisolone 25 MG/ML Injectable Suspension [Prednisolon Rotexmedica] Box of 5,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184747,OMOP2382709,prednisolone 25 MG/ML Injectable Solution [PREDNISOLONE RATIOPHARM] Box of 120,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184748,OMOP2382710,prednisolone 25 MG/ML Injectable Suspension [PREDNISOLONE RATIOPHARM] Box of 6,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184749,OMOP2382711,prednisolone 25 MG/ML Injectable Suspension [Prednihexal] Box of 50,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184750,OMOP2382712,prednisolone 25 MG/ML Injectable Suspension [Prednihexal] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184751,OMOP2382713,prednisolone 25 MG/ML Injectable Solution [Prednigalen] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184752,OMOP2382714,prednisolone 25 MG/ML Injectable Solution [Hostacortin] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184753,OMOP2382715,prednisolone 25 MG/ML Injectable Suspension [Duraprednisolon] Box of 50,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184754,OMOP2382716,prednisolone 25 MG/ML Injectable Suspension [Duraprednisol] Box of 100,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184755,OMOP2382717,prednisolone 25 MG/ML Injectable Suspension [Decortin],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41184756,OMOP2382718,prednisolone 25 MG/ML Injectable Suspension [Decaprednil] Box of 600,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184757,OMOP2382719,prednisolone 134 MG/ML Injectable Solution [Prednisolut] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184758,OMOP2382720,prednisolone 50 MG Oral Tablet [PREDNISOLONE RATIOPHARM] Box of 50,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184759,OMOP2382721,prednisolone 50 MG Oral Tablet [Prednisolon Merck],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41184760,OMOP2382722,prednisolone 50 MG Oral Tablet [Prednisolon Al] Box of 50,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184761,OMOP2382723,prednisolone 50 MG Oral Tablet [Predni H] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184762,OMOP2382724,prednisolone 1.25 MG/ML Prefilled Applicator [Inflamase],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41184763,OMOP2382725,prednisolone 25 MG/ML Injectable Solution [Prednisolut] Box of 6,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184764,OMOP2382726,prednisolone 50 MG/ML Injectable Solution [Duraprednisol] Box of 200,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184765,OMOP2382727,prednisolone 125 MG/ML Injectable Solution [Ultracorten] Box of 60,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184766,OMOP2382728,prednisolone 1 MG Oral Tablet [Decortin] Box of 20,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184767,OMOP2382729,prednisolone 20 MG Oral Tablet [Predni Blue],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41184768,OMOP2382730,prednisolone 5 MG Oral Tablet [Prednisolon Rotexmedica] Box of 30,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184769,OMOP2382731,prednisolone 5 MG Oral Tablet [Prednisolon Merck],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41184770,OMOP2382732,prednisolone 5 MG Oral Tablet [Hostacortin],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41184771,OMOP2382733,prednisolone 5 MG Oral Tablet [Hefasolon] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184772,OMOP2382734,prednisolone 5 MG Oral Tablet [Hefasolon],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41184773,OMOP2382735,prednisolone 5 MG Oral Tablet [Deltacortril] Box of 5000,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184774,OMOP2382736,prednisolone 5 MG Oral Tablet [Decortin] Box of 200,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184775,OMOP2382737,prednisolone 25 MG/ML Injectable Solution [Duraprednisol] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184776,OMOP2382738,prednisolone 10 MG/ML Injectable Suspension [Solu Decortin H] Box of 15,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184777,OMOP2382739,prednisolone 10 MG/ML Injectable Solution [Solu Decortin H] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184778,OMOP2382740,prednisolone 10 MG/ML Injectable Suspension [Prednihexal],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41184779,OMOP2382741,prednisolone 10 MG/ML Injectable Solution [Predni H] Box of 1000,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184780,OMOP2382742,prednisolone 10 MG/ML Injectable Solution [Decaprednil] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184781,OMOP2382743,prednisolone 10 MG/ML Injectable Suspension [Decaprednil] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184782,OMOP2382744,prednisolone 10 MG/ML Injectable Solution [Decaprednil] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184783,OMOP2382745,prednisolone 10 MG Oral Tablet [Predni H] Box of 100,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184784,OMOP2382746,prednisolone 10 MG Oral Tablet [Prednihexal] Box of 100,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184785,OMOP2382747,prednisolone 50 MG/ML Injectable Solution [Prednisolon Rotexmedica] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184786,OMOP2382748,prednisolone 50 MG/ML Injectable Solution [Prednihexal] Box of 500,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184787,OMOP2382749,prednisolone 50 MG/ML Injectable Suspension [Prednihexal] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184788,OMOP2382750,prednisolone 50 MG/ML Injectable Solution [Prednihexal] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184789,OMOP2382751,prednisolone 50 MG/ML Injectable Suspension [Duraprednisolon] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184790,OMOP2382752,prednisolone 50 MG/ML Injectable Solution [Duraprednisolon] Box of 5,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184791,OMOP2382753,prednisolone 50 MG/ML Injectable Solution [Decaprednil] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41184792,OMOP2382754,prednisolone 50 MG/ML Injectable Solution [Decaprednil],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41185075,OMOP2383037,Phenylephrine 1.2 MG/ML / prednisolone 2.5 MG/ML Prefilled Applicator [Isopto],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41185083,OMOP2383045,Phenylbutazone 250 MG / prednisolone 4.5 MG Oral Tablet [Delta Oxybuton Ret] Box of 500,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41186301,OMOP2384263,Neomycin 0.86 MG/ML / prednisolone 0.2 MG/ML / tetrahydrozoline 1 MG/ML Nasal Solution [Tyzine],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41186302,OMOP2384264,Neomycin 5 MG/ML / prednisolone 5 MG/ML Prefilled Applicator [Predni] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41186401,OMOP2384363,N-(4-Bromobenzyl)-N'-Ethyl-N'-Methyl-N-(2-Pyridyl)Ethylenediamine 30 MG / prednisolone 5 MG Oral Tablet [Adeptolon] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41190078,OMOP2388040,Esculin 1 MG / ethenzamide 100 MG / Hesperidin 5 MG / Meprobamate 50 MG / prednisolone 1 MG / propyphenazone 150 MG / Rutin 20 MG Oral Tablet [Corti Ostochon],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41191147,OMOP2389109,Dequalinium 0.003 MG/MG / polidocanol 0.003 MG/MG / prednisolone 0.005 MG/MG Oral Gel [Corti Dynexan],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41191807,OMOP2389769,Dibucaine 2 MG/ML / Phenylbutazone 100 MG/ML / prednisolone 2 MG/ML Injectable Solution [Delta Elmedal] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41192006,OMOP2389968,Chloramphenicol 50 MG/ML / prednisolone 2.5 MG/ML Otic Solution [Berlicetin] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41192320,OMOP2390282,Carisoprodol 200 MG / prednisolone 1.5 MG / propyphenazone 150 MG Oral Tablet [Sanomacortin] Box of 20,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41192998,OMOP2390960,bisdequalinium 3.6 MG/ML / prednisolone 1 MG/ML Otic Solution [Salvizol],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41193392,OMOP2391354,Atropine 0.025 MG/ML / Caffeine 5 MG/ML / Dextran 60 MG/ML / Dihydroergocristine 0.18 MG/ML / prednisolone 0.334 MG/ML / Procaine 10 MG/ML / Strychnine 0.025 MG/ML Injectable Solution [Vertebran],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41194260,OMOP2392222,Aesculus hippocastanum bark extract 34 MG / Phenylbutazone 50 MG / prednisolone 1.5 MG / pyridoxine 2 MG / Thiamine 4.09 MG / Vitamin B 12 0.004 MG Oral Tablet [Delta Demoplas] Box of 50,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41194303,OMOP2392265,Adenosine 2 MG / benphothiamine 30 MG / prednisolone 3 MG / pyridoxine 40 MG / Vitamin B 12 0.05 MG Oral Capsule [Cortigamma] Box of 100,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41196154,OMOP2394116,prednisolone 50 MG Oral Tablet Box of 50 by Jenapharm,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
41196155,OMOP2394117,prednisolone 50 MG Oral Tablet Box of 10 by Acis,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
41196156,OMOP2394118,prednisolone 1 MG Oral Tablet Box of 20 by Ge Hc Buchler,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
41196157,OMOP2394119,prednisolone 20 MG Oral Tablet [Prednisolon Al] Box of 10 by Aliud,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
41196158,OMOP2394120,prednisolone 20 MG Oral Tablet [Decaprednil] Box of 50 by Galen,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
41196159,OMOP2394121,prednisolone 20 MG Oral Tablet Box of 10 by Mibe,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
41196160,OMOP2394122,prednisolone 5 MG Oral Tablet [Hefasolon] Box of 50 by Riemser,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
41196161,OMOP2394123,prednisolone 5 MG Oral Tablet Box of 50 by Mibe,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
41196162,OMOP2394124,prednisolone 5 MG Oral Tablet Box of 50 by Ge Hc Buchler,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
41196163,OMOP2394125,prednisolone 5 MG Oral Tablet Box of 50 by Boerner,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
41196164,OMOP2394126,prednisolone 10 MG Extended Release Oral Tablet [Predni H] Box of 30 by Sanofi,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
41201426,OMOP2399388,prednisolone 0.5 MG,Clinical Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
41201427,OMOP2399389,prednisolone 0.00005 MG/MG,Clinical Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
41201428,OMOP2399390,prednisolone 70 MG,Clinical Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
41203153,OMOP2401115,prednisolone 25 MG/ML [Ultracorten],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
41203154,OMOP2401116,prednisolone 1.25 MG/ML [Inflamase],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
41203155,OMOP2401117,prednisolone 100 MG [Infectocortikrupp],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
41203156,OMOP2401118,prednisolone 5 MG [Hefasolon],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
41203157,OMOP2401119,prednisolone 5 MG [Decaprednil],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
41203158,OMOP2401120,prednisolone 50 MG/ML [Prednisolon Rotexmedica],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
41203808,OMOP2401770,Ichtyolammonium 0.03 MG/MG / prednisolone 0.0028 MG/MG [Tumesonum],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
41203983,OMOP2401945,Hexachlorophene 100 MG / polidocanol 1000 MG / polysulfated glycosaminoglycan 60 MG / prednisolone 25 MG [Anacal],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
41204218,OMOP2402180,Esculin 1 MG / ethenzamide 100 MG / Hesperidin 5 MG / Meprobamate 50 MG / prednisolone 1 MG / propyphenazone 150 MG / Rutin 20 MG [Corti Ostochon],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
41204898,OMOP2402860,bisdequalinium 3.6 MG/ML / prednisolone 1 MG/ML [Salvizol],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
41205138,OMOP2403100,aminoquinuride 0.003 MG/MG / Neomycin 0.004 MG/MG / prednisolone 0.006 MG/MG [Dontisolon],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
41205735,OMOP2403697,Acetaminophen / Chlorzoxazone / prednisolone Oral Tablet,Clinical Drug Form,Standard,0,0,Drug,RxNorm Extension,1
41206551,OMOP2404513,prednisolone Injectable Solution [Ultracortenol],Branded Drug Form,Standard,0,0,Drug,RxNorm Extension,1
41206552,OMOP2404514,prednisolone Injectable Solution [Prednisolon Rotexmedica],Branded Drug Form,Standard,0,0,Drug,RxNorm Extension,1
41206776,OMOP2404738,Neomycin / prednisolone / tetrahydrozoline Nasal Solution [Tyzine],Branded Drug Form,Standard,0,0,Drug,RxNorm Extension,1
41209364,OMOP2407326,prednisolone 2.5 MG/ML / Sulfacetamide 100 MG/ML Prefilled Applicator,Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
41209366,OMOP2407328,prednisolone 25 MG/ML Injectable Suspension Box of 1000,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41209367,OMOP2407329,prednisolone 25 MG/ML Injectable Suspension Box of 300,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41209368,OMOP2407330,prednisolone 25 MG/ML Injectable Solution Box of 300,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41209369,OMOP2407331,prednisolone 25 MG/ML Injectable Suspension Box of 6,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41209371,OMOP2407333,prednisolone 1 MG Oral Capsule,Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
41209372,OMOP2407334,prednisolone 100 MG/ML Injectable Solution Box of 100,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41209375,OMOP2407337,prednisolone 20 MG Oral Tablet Box of 20,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41209376,OMOP2407338,prednisolone 5 MG Oral Tablet Box of 5000,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41209377,OMOP2407339,prednisolone 5 MG Oral Tablet Box of 50,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41209378,OMOP2407340,prednisolone 5 MG/ML Injectable Solution Box of 6,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41209379,OMOP2407341,prednisolone 13.1 MG/ML Injectable Solution Box of 60,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41209380,OMOP2407342,prednisolone 10 MG/ML Injectable Solution Box of 600,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41209381,OMOP2407343,prednisolone 10 MG/ML Injectable Solution Box of 60,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41209382,OMOP2407344,prednisolone 10 MG Extended Release Oral Tablet Box of 30,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41209383,OMOP2407345,prednisolone 10 MG Oral Tablet Box of 5000,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41209384,OMOP2407346,prednisolone 5 MG/ML Injectable Solution Box of 50,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41209545,OMOP2407507,Phenylbutazone 250 MG / prednisolone 4.5 MG Oral Tablet Box of 500,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41209939,OMOP2407901,N-(4-Bromobenzyl)-N'-Ethyl-N'-Methyl-N-(2-Pyridyl)Ethylenediamine 30 MG / prednisolone 5 MG Oral Tablet Box of 500,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41209940,OMOP2407902,N-(4-Bromobenzyl)-N'-Ethyl-N'-Methyl-N-(2-Pyridyl)Ethylenediamine 30 MG / prednisolone 5 MG Oral Tablet Box of 20,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41210327,OMOP2408289,Lidocaine 40 MG / Phenylbutazone 600 MG / prednisolone 10 MG Injectable Solution Box of 30,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41210971,OMOP2408933,Gentamicin 5 MG/ML / prednisolone 10 MG/ML Prefilled Applicator,Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
41211332,OMOP2409294,Esculin 1 MG / ethenzamide 100 MG / Hesperidin 5 MG / Meprobamate 50 MG / prednisolone 1 MG / propyphenazone 150 MG / Rutin 20 MG Oral Tablet Box of 100,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41211770,OMOP2409732,ethenzamide 100 MG / Octotiamine 15 MG / Phenylbutazone 100 MG / prednisolone 2 MG / Vitamin B 12 0.2 MG Oral Tablet Box of 20,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41211771,OMOP2409733,ethenzamide 100 MG / Octotiamine 15 MG / Phenylbutazone 100 MG / prednisolone 2 MG / Vitamin B 12 0.2 MG Oral Capsule Box of 20,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41212072,OMOP2410034,Dibucaine 2 MG/ML / Phenylbutazone 100 MG/ML / prednisolone 2 MG/ML Injectable Solution,Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
41212073,OMOP2410035,Dibucaine 6 MG / Phenylbutazone 600 MG / prednisolone 50 MG / Vitamin B 12 2 MG Injectable Solution Box of 30,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41212858,OMOP2410820,Atropine 0.05 MG/ML / Caffeine 7 MG/ML / Dihydroergocristine 0.18 MG/ML / prednisolone 0.334 MG/ML / Procaine 10 MG/ML / Strychnine 0.1 MG/ML Oral Solution,Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
41213380,OMOP2411342,Aesculus hippocastanum bark extract 34 MG / Phenylbutazone 50 MG / prednisolone 1.5 MG / pyridoxine 2 MG / Thiamine 4.09 MG / Vitamin B 12 0.004 MG Oral Tablet Box of 50,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41213574,OMOP2411536,"3-BROMOCAMPHOR, (+-)- 3 MG / Atropine 3 MG / Caffeine 50 MG / Dyphylline 30 MG / Ephedrine 20 MG / Phenobarbital 20 MG / prednisolone 1 MG / Riboflavin 6 MG Oral Tablet",Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
41216059,OMOP2414021,prednisolone 10 MG/ML Injectable Solution [Duraprednisol] Box of 100,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216061,OMOP2414023,prednisolone 25 MG/ML Injectable Suspension [Ultracorten],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41216062,OMOP2414024,prednisolone 25 MG/ML Injectable Solution [Solu Decortin H] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216063,OMOP2414025,prednisolone 25 MG/ML Injectable Suspension [Solu Decortin H] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216064,OMOP2414026,prednisolone 25 MG/ML Injectable Solution [Prednisolon Rotexmedica] Box of 100,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216065,OMOP2414027,prednisolone 25 MG/ML Injectable Suspension [PREDNISOLONE RATIOPHARM],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41216066,OMOP2414028,prednisolone 25 MG/ML Injectable Suspension [Prednihexal] Box of 1000,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216067,OMOP2414029,prednisolone 25 MG/ML Injectable Solution [Prednigalen],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41216068,OMOP2414030,prednisolone 25 MG/ML Injectable Suspension [Predni H] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216069,OMOP2414031,prednisolone 25 MG/ML Injectable Suspension [Predni] Box of 500,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216070,OMOP2414032,prednisolone 25 MG/ML Injectable Suspension [Hostacortin] Box of 240,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216071,OMOP2414033,prednisolone 25 MG/ML Injectable Solution [Decortin] Box of 15,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216072,OMOP2414034,prednisolone 25 MG/ML Injectable Suspension [Decaprednil],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41216073,OMOP2414035,prednisolone 134 MG/ML Injectable Solution [Solu Decortin H] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216074,OMOP2414036,prednisolone 50 MG Oral Tablet [PREDNISOLONE RATIOPHARM] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216075,OMOP2414037,prednisolone 50 MG Oral Tablet [Prednisolon Dura] Box of 50,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216076,OMOP2414038,prednisolone 0.005 MG/MG Oral Paste [Dontisolon],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41216077,OMOP2414039,prednisolone 25 MG/ML Injectable Solution [Prednisolut] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216078,OMOP2414040,prednisolone 100 MG/ML Injectable Suspension [Prednisolut] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216079,OMOP2414041,prednisolone 20 MG Oral Tablet [Prednisolon Al] Box of 50,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216080,OMOP2414042,prednisolone 20 MG Oral Tablet [Predni Blue] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216081,OMOP2414043,prednisolone 20 MG Oral Tablet [Decortin] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216082,OMOP2414044,prednisolone 5 MG Oral Tablet [Ultracorten] Box of 1200,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216083,OMOP2414045,prednisolone 5 MG Oral Tablet [Scherisolon] Box of 30,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216084,OMOP2414046,prednisolone 5 MG Oral Tablet [Prednisolon Stada] Box of 100,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216085,OMOP2414047,prednisolone 5 MG Oral Tablet [Prednisolon Al] Box of 50,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216086,OMOP2414048,prednisolone 5 MG Oral Tablet [Prednicorm] Box of 100,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216087,OMOP2414049,prednisolone 5 MG Oral Tablet [Dermosolon] Box of 50,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216088,OMOP2414050,prednisolone 5 MG Oral Tablet [Dermosolon] Box of 20,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216089,OMOP2414051,prednisolone 5 MG Oral Tablet [Decortin] Box of 30,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216090,OMOP2414052,prednisolone 5 MG/ML Injectable Solution [Prednisolut] Box of 12,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216091,OMOP2414053,prednisolone 33.8 MG/ML Injectable Solution [Prednabene] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216093,OMOP2414055,prednisolone 25 MG/ML Injectable Solution [Hostacortin] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216094,OMOP2414056,prednisolone 6.4 MG/ML Injectable Solution [Prednisolut] Box of 25,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216095,OMOP2414057,prednisolone 16 MG/ML Injectable Solution [Prednisolut] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216096,OMOP2414058,prednisolone 10 MG/ML Injectable Solution [Scherisolon] Box of 30,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216097,OMOP2414059,prednisolone 10 MG/ML Injectable Suspension [Prednihexal] Box of 50,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216098,OMOP2414060,prednisolone 10 MG/ML Injectable Solution [Predni H] Box of 1,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216099,OMOP2414061,prednisolone 10 MG/ML Injectable Solution [Predni],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41216100,OMOP2414062,prednisolone 10 MG/ML Injectable Suspension [Duraprednisolon] Box of 100,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216101,OMOP2414063,prednisolone 20 MG/ML Injectable Solution [Decortin] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216102,OMOP2414064,prednisolone 2.5 MG Oral Tablet [Prednisolon Rotexmedica],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
41216103,OMOP2414065,prednisolone 10 MG Oral Tablet [Decortin] Box of 20,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216104,OMOP2414066,prednisolone 67 MG/ML Injectable Solution [Prednisolut] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216105,OMOP2414067,prednisolone 50 MG/ML Injectable Suspension [Prednigalen] Box of 100,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
41216106,OMOP2414068,prednisolone 50 MG/ML Injectable Solution [Prednigalen],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
